flowering_season,plant_id,notes,origin,description,flowering,spacing,growth_rate,native,nickname,height,hebrew_name,latin_name,image_url,evergreen,duplicate_of,plant_type,water,climate_zones,resistance,duplicate_status,foliage,flower_color,uniqueness,light,letter,family,coastal,care,id,created_date,updated_date,created_by_id,created_by,is_sample
"באביב, בקיץ ובסתיו",2368,העלווה והפריחה דומים מאוד להידרנגיאה (הורטנזיה) במקומות קרירים יכול לגדול גם בשמש מעוצה בבסיסו ועשבוני בחלקיו העליונים הוספת מחטים יבשות של אורן לבור השתילה וחיפוי מחטים תעודד פריחה כחולה,"יפן, סין, דרום-מזרח אסיה, בורמה",שיח,דמויית כוכבים היוצרת כדור גדול,2 מ',בינוני,לא,,2-1.5 מ',דיכרואה ססגונית,Dichroa versicolor,https://www.meltser.co.il/pics/plant-5110-1.jpg,ירוק-עד,,שיחים,בינונית-מרובה,כל אזורי הארץ,,,אליפטית גדולה ירוקה כהה עם שפה משוננת,מתחלף מכחול לוורוד,"בעל פירות שחורים, פריחה מרהיבה",הרבה אור ללא קרינת שמש ישירה,ד,משפחת ההידרנגיים - Hydrangeaceae,,מומלץ לגזום בסתיו לאחר הפריחה,69a3f233d9fc958daa0e45d2,2026-03-01T08:00:51.230000,2026-03-01T08:02:07.936000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,820,יוצר ספיח,,,,"מ- 20 ס""מ עד 40 ס""מ",מהיר,לא,,"עד 20 ס""מ",דורותית חיננית,Dorotheanthus bellidiformis,https://www.meltser.co.il/pics/plant-5490-1.jpg,עונתי חורף,,עונתיים של חורף,נמוכה,כל אזורי הארץ,"עמיד בגיר ובשרב רגיש למליחות, לקרה ולעודפי מים",,דמויית אצבעות דקות ובשרניות נוצצת בשמש,שלל צבעים,מושך ציפורים,שמש מלאה,ד,משפחת החיעדיים - Aizoaceae,,,69a3f232711f6fcbdb859e35,2026-03-01T08:00:50.478000,2026-03-02T03:06:06.639000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,834,בהצללה מלאה כמות הפרחים פחותה הפריחה בגלים הענפים הצעירים גמישים ומשתפלים לצדדים,,,צינורית,"מ- 70 ס""מ עד 1 מטר",בינוני,לא,,מ- 1 מטר עד 2 מטר,דיאנתרה מפריקה,Diantra nodosa,https://sloner.co.il/wp-content/uploads/2018/08/דיאנתרה-מפריקה1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ פרט להר הגבוה,"רגיש לקור, לקרה ולרוחות",,אליפטית מחודדת ומופשלת מעט כלפי מטה,ורוד,"מושך צופיות, פריחה מרהיבה",צל חלקי,ד,משפחת הקוציציים - Acanthaceae,,,69a3f2317f2e1d9ba54b8710,2026-03-01T08:00:49.651000,2026-03-02T03:07:15.166000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בחורף,862,צמח רעיל,"סין ויפן, סיביריה, מונגוליה",עונתי- חורפי,הפרח בעל דרבן,"30 ס""מ",,לא,,"30 ס""מ",דורבנית גדולת-פרחים זנים ננסיים,Delphinium grandiflorum dwarf cvs.,https://www.meltser.co.il/pics/plant-5536-1.jpg,רב-שנתי המתנהג כעונתי חורף,,עונתיים של חורף,בינונית,,"עמיד בקרה ובגיר, רגיש למליחות",,"מעט כהה מזו של דרבנית רב-שנתית, גזורה מאוד","לבן, תכלת וכחול","מושך פרפרים, מושך ציפורים",קרינת שמש ישירה או הצללה חלקית,ד,משפחת הנוריתיים - Ranunculaceae,,,69a3f230c8d9d5a5af57874a,2026-03-01T08:00:48.853000,2026-03-01T08:02:05.495000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בחורף ובאביב,863,,"ארה""ב, דרום מערב אוריגון, צפון קליפורניה",עונתי- חורפי,"תפרחת מכבדית דלילה, לפרח דרבן בולט","30 ס""מ",איטי,לא,,"60-40 ס""מ",דורבנית חשופה,Delphinium nudicaule,,רב-שנתי המתנהג כעונתי חורף,,עונתיים של חורף,בינונית,כל אזורי הארץ פרט לבקעת הירדן והערבה,עמיד לקרה,,עגולה עם אונות שטוחות בירוק מתכתי,אדום-כתום,,קרינת שמש ישירה או הצללה חלקית,ד,משפחת הנוריתיים - Ranunculaceae,,,69a3f22f07dc9f2ca96f20e7,2026-03-01T08:00:47.672000,2026-03-01T08:02:04.327000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בחורף,2922,,,,קטנה מקובצת,,,לא,,,דודונאה קטנת-אונות,Dodonea lobulata,,ירוק-עד,,שיחים,,,,,"קטנה, גזורה ונוקשה",אדומה,מופע נאה בחורף,קרינת שמש ישירה,ד,משפחת הסבונניים - Sapindaceae,,,69a3f22e69fd448b89894f28,2026-03-01T08:00:46.217000,2026-03-01T08:02:02.822000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",846,,"צפון אמריקה, קוסטה ריקה, מקסיקו עד מרכז אמריקה",מטפס,דמויית פרפר,,מהיר,לא,פרפר סגול,,דלקמפיה,Dalechampia dioscoreifolia,https://www.meltser.co.il/pics/plant-5616-1.jpg,ירוק-עד,,מטפסים,בינונית,לאזורים חמים בלבד שאינם מועדים לקרה,,,דמויית לב,ורוד-סגול,"פריחה ריחנית, פריחה מעניינת",קרינת שמש ישירה או הצללה חלקית,ד,משפחת החלבלוביים - Euphorbiaceae,,,69a3f22d1312a1aa266ef5ca,2026-03-01T08:00:45.414000,2026-03-01T08:02:02.070000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2980,מכונה אוכמניות ניו זילנד (לא אכיל)פירות כחולים-סגולים בקיץ,,,"הפריחה קטנה ועדינה שנישאת על גבעולים צרים וארוכים, הפריחה נדירה","מ- 40 ס""מ עד 70 ס""מ",מהיר,לא,,"מ- 50 ס""מ עד 1 מטר",דיאנלה מופשלת 'ליטל רב',Dianella Revoluta 'Little Rev',https://sloner.co.il/wp-content/uploads/2018/10/דיאנלה-מופשלת-ליטל-רב1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ פרט להר הגבוה,עמיד לקרה,,"מניפות זקופות של עלים צרים וארוכים, בסיסם אדמדם, צידם הםנימי ירוק-זית, החיצוני ירוק כחלחל","כחול, לבן","בעל פירות סגולים, עלווה מגוונת",צל חלקי,ד,משפחת הפורמיים (לשעבר השושניים) - Phormicaceae /Liliaceae,,,69a3f22cba4b45544fa916e8,2026-03-01T08:00:44.691000,2026-03-02T03:07:09.981000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,833,קיים זן עם עלווה ירוקה ברובה,,,הפריחה קטנה ועדינה מעל העלווה,"מ- 40 ס""מ עד 70 ס""מ",איטי,לא,,"מ- 50 ס""מ עד 1 מטר",דיאנלה טסמנית 'מגוונת',Dianella tasmanica 'Variegata',https://sloner.co.il/wp-content/uploads/2018/08/דיאנלה-טסמנית-מגוונת4.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ פרט להר הגבוה,עמיד לקרה,,סרגלית מגוונת בירוק ולבן לאורכם כשהלבן שולט,"לבן, כחול","בעל פירות סגולים, עלווה מגוונת",צל חלקי,ד,משפחת הפורמיים (לשעבר השושניים) - Phormicaceae /Liliaceae,,,69a3f22b5dfda3ff3e075bf7,2026-03-01T08:00:43.927000,2026-03-02T03:07:03.640000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בסוף האביב,2972,מכונה אוכמניות ניו זילנד (לא אכיל)פירות כחולים-סגולים בקיץ,"ניו-זילנד/ זן גנני, דרום-מזרח אוסטרליה","גוש עלים צרים, ארוכים וזקופים",הפריחה קטנה ועדינה שנישאת על גבעולים צרים וארוכים,"כ-40 ס""מ",מהיר,לא,,"30-50 ס""מ",דיאנלה ניגרה,Dianella nigra,,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ פרט להר הגבוה,עמיד לקרה,,סרגלית כהה,לבנה-ירקרקה,"בעל פירות סגולים, עלווה מגוונת",קרינת שמש ישירה או הצללה חלקית,ד,משפחת הפורמיים (לשעבר השושניים) - Phormicaceae /Liliaceae,,דישון בעונת הצימוח החמה,69a3f22b6a70a0618ec09028,2026-03-01T08:00:43.219000,2026-03-01T08:01:59.728000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2367,"אשכולות פרי כדורי כתום, קוצני בבגרותו, הזרעים רעילים",,,באשכולות,מ- 1 מטר עד 1.5 מטר,מהיר,לא,,מ- 3 מטר עד 5 מטר,דורנטה מצויה,Duranta erecta,https://www.meltser.co.il/pics/plant-3894-1.jpg,נשיר מותנה,,שיחים,בינונית,כל אזורי הארץ למעט אזורי ההר,"עמיד לשרב, רגיש לקור",,"ירוקה, ביצנית ומשוננת בשוליה",כחול,"בעל פירות כתומים, מושך פרפרים",שמש מלאה,ד,משפחת הוורבניים - Verbenaceae,,,69a3f22a5688bc19e92d1eaf,2026-03-01T08:00:42.434000,2026-03-02T03:06:12.259000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",2366,"בשמש מלאה העלים קטנים יותר, דהויים ושמוטים והצמח נראה סובל","ברזיל, מקסיקו ופרו, סלקציה גננית מתוך מין הבר","רב-שנתי, שיחי מסועף",דמויית פעמון סגור קטן וזקוף,"כ-80 ס""מ",בינוני,לא,,1 מ',דבוקית מעוצה זן דרומונד 'סופרבלומר',Malvaviscus arboreus Drummondii 'Superbloomer',https://www.meltser.co.il/pics/plant-3067-1.jpg,ירוק-עד,,שיחים,מועטה,כל אזורי הארץ פרט להר הגבוה ואזורים המועדים לקרה,רגיש לקרה ולקור,,"בהירה דמויית לב, צידה התחתון שעיר, שפת העלה חרוקה באופן לא סדיר",אדום,"מושך צופיות, מושך פרפרים, מושך ציפורים",הצללה חלקית עד מלאה,ד,משפחת החלמיתיים - Malvaceae,,גיזום-חידוש באביב,69a3f229202280bb96a00349,2026-03-01T08:00:41.673000,2026-03-01T08:01:58.170000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",812,"לגזום מספר פעמים במשך עונת הגידול בשמש מלאה העלים קטנים יותר, דהויים ושמוטים והצמח נראה סובל","ברזיל, מקסיקו ופרו, סלקציה גננית מתוך מין הבר","רב-שנתי, שיחי מסועף",דמויית פעמון סגור קטן וזקוף,"כ-80 ס""מ'",בינוני,לא,,1 מ',דבוקית מעוצה זן דרומונד 'אלבא',Malvaviscus arboreus Drummondii 'Alba',https://www.meltser.co.il/pics/plant-2555-1.jpg,ירוק-עד,,שיחים,מועטה,כל אזורי הארץ פרט להר הגבוה ואזורים המועדים לקרה,,,"בהירה דמויית לב, צידה התחתון שעיר",לבן,"מושך צופיות, מושך פרפרים, מושך ציפורים",הצללה חלקית עד מלאה,ד,משפחת החלמיתיים - Malvaceae,,גיזום חידוש באביב,69a3f2285a9919a1e7fe0ef2,2026-03-01T08:00:40.858000,2026-03-01T08:01:57.446000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,813,"צמח חסון, מאריך חיים מגיב מצוין לגיזום בעונה החמה אך לא בסתיו שבו חלה הפריחה",,תיאור,"פעמוני, סגור למחצה ותלוי על עוקץ ארוך",מ- 1 מטר עד 1.5 מטר,מהיר,לא,,מ- 3 מטר עד 5 מטר,דבוקית מעוצה,Malvaviscus arboreus,https://sloner.co.il/wp-content/uploads/2018/08/דבוקית-מעוצה1.jpg,ירוק-עד,,שיחים,בינונית,כל אזורי הארץ,"עמיד לשרב ולגיר, רגיש לקרה ולמליחות",,"ביצנית, חרוקה",אדום,מושך צופיות,שמש מלאה,ד,משפחת החלמיתיים - Malvaceae,מתאים לקו חוף שני,,69a3f227ad79aa4bd4aaab33,2026-03-01T08:00:39.683000,2026-03-02T03:04:11.804000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,821,אין לבצע גיזום בצמח הנמצא במצב עקה,זן שטופח בתאילנד,שיח ענף וצפוף,באשכולות,1.5 מ',בינוני,לא,,1 מ',דורנטה מצויה 'מיני-ילו מגוון' (זיהוי לא סופי),Duranta ' varigated Mini'-Yellow',https://www.meltser.co.il/pics/plant-4981-1.jpg,ירוק-עד,,שיחים,בינונית,כל אזורי הארץ פרט להר הגבוה,"עמיד לשרב, רגיש לקור",,משוננת עם גיוון צהוב במרכז ושוליים ירוקים,סגול,"בעל פירות כתומים, עלווה מגוונת",קרינת שמש ישירה או הצללה חלקית,ד,משפחת הוורבניים - Verbenaceae,,רצוי לקטום לעתים קרובות ליצירת מראה קומפקטי,69a3f226d9fc958daa0e45c3,2026-03-01T08:00:38.920000,2026-03-01T08:01:55.465000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",822,"שיח בינוני, צפוף עלווה ובעל שרביטים הפריחה באשכולות, נשפכת לאורך הגבעול אין לבצע גיזומים בצמח הנמצא במצב עקה",סלקציה שטופחה ביפן,שיח גדול צפוף-עלווה ובעל שרביטים,באשכולות פריחה,1 מ',מהיר,לא,,2 מ',דורנטה מצויה 'גישה גירל',Duranta erecta 'Geisha Girl',https://www.meltser.co.il/pics/plant-2728-1.jpg,ירוק-עד,,שיחים,בינונית,כל אזורי הארץ למעט אזורי ההר,גיזום נמוך באביב מעודד צימוח חדש,,משוננת ירוקה,סגול עם שוליים לבנים,"בעל פירות כתומים, מושך פרפרים, פריחה מעניינת",קרינת שמש ישירה או הצללה חלקית,ד,משפחת הוורבניים - Verbenaceae,,"גיזום באביב, גיזומים תכופים יפגעו בפריחה",69a3f2264fdc2536b9df96f5,2026-03-01T08:00:38.143000,2026-03-01T08:01:54.672000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,823,"שיח גדול צפוף-עלווה, זן גנני, כנראה מתאילנד, אשכולות פרי כדורי כתום, קוצני בבגרותו, הזרעים רעילים",,,אשכולות,1.5 מ',בינוני,לא,"""דורנטה תאילנדית""",6-4 מ',"דורנטה מצויה ""זהובה""","Duranta erecta (repens) ""Golden""",https://www.meltser.co.il/pics/plant-3812-1.jpg,נשיר מותנה,,שיחים,בינונית,כל אזורי הארץ למעט אזורי ההר,"עמיד לשרב, רגיש לקור",,"צהובה (בשמש) אך מוריקה בתנאי הצללה, ביצנית ומשוננת בשוליה",כחול לילכי,"בעל פירות כתומים, מושך פרפרים, עלווה זהובה",קרינת שמש ישירה או הצללה חלקית,ד,משפחת הוורבניים - Verbenaceae,,"גיזום נמוך באביב מעודד צימוח חדש, אין לבצע גיזום חזק בצמח הגדל בתנאי עקה",69a3f2252424e54034043610,2026-03-01T08:00:37.331000,2026-03-01T08:01:53.882000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,825,שיח גדול צפוף עלווה ובעל שרביטים אין לבצע גיזום חזק בצמח הגדל בתנאי עקה רצוי לגזום ענפים ירוקים אם מופיעים,,,אשכולות,מ- 1 מטר עד 1.5 מטר,מהיר,לא,,מ- 3 מטר עד 5 מטר,דורנטה מצויה 'מגוון',Duranta erecta Varegata,https://sloner.co.il/wp-content/uploads/2018/08/דורנטה-מצויה-מגוון4.jpg,נשיר מותנה,,שיחים,בינונית,כל אזורי הארץ למעט אזורי ההר,"עמיד לשרב, רגיש לקור",,"מגוונת בירוק-לבן, ביצנית ומשוננת",כחול,"בעל פירות כתומים, מושך פרפרים, עלווה מגוונת",שמש מלאה,ד,משפחת הוורבניים - Verbenaceae,,,69a3f2244a6806430d3b15f8,2026-03-01T08:00:36.572000,2026-03-02T03:06:34.494000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
